annotation_status,annotation_priority,JID,decision_year,court,JTITLE,JCASE,JNO,JDATE,json_file,contract_price,delay_days,claimed_penalty,allowed_penalty,remaining_ratio,reduction_rate,reduction_bucket,target_quality,x_log_contract_price,x_log_claimed_penalty,x_claim_to_contract_ratio,x_delay_days,x_penalty_per_delay_day,x_issue_owner_fault,x_issue_contractor_fault,x_issue_extension_request,x_issue_actual_damage_unclear,x_issue_partial_completion,x_issue_used_by_owner,x_ai_issue_owner_fault,x_ai_issue_contractor_fault,x_ai_issue_extension_request,x_ai_issue_actual_damage_unclear,x_ai_issue_partial_completion,x_ai_issue_used_by_owner,x_money_candidate_count,x_delay_candidate_count,x_relevance_score,x_penalty_term_count,x_delay_term_count,x_strong_reduction_term_count,x_has_mfa_252,x_has_discretion,x_has_over_high,final_judgment_extraction_status,final_judgment_amount,principal_award_total,final_judgment_amount_text,mean_baseline_predicted_remaining_ratio,mean_baseline_predicted_reduction_rate,mean_baseline_predicted_allowed_penalty,ridge_regression_l2_predicted_remaining_ratio,ridge_regression_l2_predicted_reduction_rate,ridge_regression_l2_predicted_allowed_penalty,lasso_regression_l1_predicted_remaining_ratio,lasso_regression_l1_predicted_reduction_rate,lasso_regression_l1_predicted_allowed_penalty,elastic_net_predicted_remaining_ratio,elastic_net_predicted_reduction_rate,elastic_net_predicted_allowed_penalty,random_forest_predicted_remaining_ratio,random_forest_predicted_reduction_rate,random_forest_predicted_allowed_penalty,extra_trees_predicted_remaining_ratio,extra_trees_predicted_reduction_rate,extra_trees_predicted_allowed_penalty,gradient_boosting_predicted_remaining_ratio,gradient_boosting_predicted_reduction_rate,gradient_boosting_predicted_allowed_penalty,hist_gradient_boosting_predicted_remaining_ratio,hist_gradient_boosting_predicted_reduction_rate,hist_gradient_boosting_predicted_allowed_penalty
ai_assumed_review,,"TPHV,107,重上,648,20230809,1",2023,臺灣高等法院民事,給付工程款,重上,648,20230809,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202308/臺灣高等法院民事/TPHV,107,重上,648,20230809,1.json",2179200,14,2179200,969600,0.44493392,0.55506608,中度酌減,ok,14.5944683949373,14.5944683949373,1,14,155657.142857143,1,1,1,1,1,0,1,1,1,1,1,0,28,12,101,2,4,4,1,0,1,,,,,0.663238,0.336762,1445328.249600,0.666037,0.333963,1451427.830400,0.672023,0.327977,1464472.521600,0.672212,0.327788,1464884.390400,0.668458,0.331542,1456703.673600,0.649578,0.350422,1415560.377600,0.651743,0.348257,1420278.345600,0.704273,0.295727,1534751.721600
ai_assumed_review,,"TPDV,112,建,80,20250613,1",2025,臺灣臺北地方法院民事,返還工程款,建,80,20250613,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202506/臺灣臺北地方法院民事/TPDV,112,建,80,20250613,1.json",3370000,22,2573764,2570003,0.99853872,0.00146128,未酌減,ok,15.0304233023285,14.7608799768431,0.763728189910979,22,116989.272727273,1,1,0,1,1,1,1,1,0,1,1,1,36,2,101,1,4,4,1,1,1,,,,,0.663238,0.336762,1707018.087832,0.691835,0.308165,1780620.016940,0.687285,0.312715,1768909.390740,0.690806,0.309194,1777971.613784,0.683327,0.316673,1758722.432828,0.647969,0.352031,1667719.285316,0.651743,0.348257,1677432.670652,0.85557,0.14443,2202035.265480
ai_assumed_review,,"PCDV,108,建,90,20251231,1",2025,臺灣新北地方法院民事,返還不當得利,建,90,20251231,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202512/臺灣新北地方法院民事/PCDV,108,建,90,20251231,1.json",1800000,30,1800000,1800000,1,0,未酌減,ok,14.4032972228664,14.4032972228664,1,30,60000,1,1,1,1,1,1,1,1,1,1,1,1,36,12,101,2,5,1,0,0,1,,,,,0.663238,0.336762,1193828.400000,0.709323,0.290677,1276781.400000,0.705893,0.294107,1270607.400000,0.710362,0.289638,1278651.600000,0.652999,0.347001,1175398.200000,0.661237,0.338763,1190226.600000,0.651174,0.348826,1172113.200000,0.676847,0.323153,1218324.600000
ai_assumed_review,,"TNHV,110,建上,12,20220517,1",2022,臺灣高等法院臺南分院民事,返還履約保證金等,建上,12,20220517,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202205/臺灣高等法院臺南分院民事/TNHV,110,建上,12,20220517,1.json",29530000,,381101,341717,0.89665732,0.10334268,小幅酌減,ok,17.2009172537201,12.8508197108417,0.0129055536742296,0,0,0,0,0,1,1,0,0,0,0,1,1,0,21,1,100,2,2,4,1,1,0,,,,,0.663238,0.336762,252760.665038,0.715317,0.284683,272608.024017,0.724589,0.275411,276141.592489,0.724775,0.275225,276212.477275,0.697243,0.302757,265720.004543,0.763413,0.236587,290937.457713,0.70258,0.29742,267753.940580,0.676759,0.323241,257913.531659
ai_assumed_review,,"TPSV,111,台上,2443,20221102,1",2022,最高法院民事,請求履行契約,台上,2443,20221102,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202211/最高法院民事/TPSV,111,台上,2443,20221102,1.json",,60,,,,,,missing_claimed_or_allowed_penalty,0,0,0,60,0,1,0,1,1,1,0,1,0,1,1,1,0,0,12,100,1,4,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_assumed_review,,"TPSV,111,台上,2692,20221207,1",2022,最高法院民事,請求給付承攬報酬等,台上,2692,20221207,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202212/最高法院民事/TPSV,111,台上,2692,20221207,1.json",2174500,18,2169215,1314286,0.60588093,0.39411907,中度酌減,ok,14.5923093110198,14.5898759089168,0.997569556219821,18,120511.944444444,0,1,1,1,1,1,0,1,1,1,1,1,13,5,100,1,4,2,0,1,1,,,,,0.663238,0.336762,1438705.818170,0.70687,0.29313,1533353.007050,0.711767,0.288233,1543975.652905,0.713678,0.286322,1548121.022770,0.666747,0.333253,1446317.593605,0.64422,0.35578,1397451.687300,0.651743,0.348257,1413770.691745,0.719194,0.280806,1560086.412710
ai_assumed_review,,"TTDV,110,建,4,20221209,1",2022,臺灣臺東地方法院民事,債務不履行損害賠償,建,4,20221209,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202212/臺灣臺東地方法院民事/TTDV,110,建,4,20221209,1.json",750000,10,750000,750000,1,0,未酌減,ok,13.5278284855125,13.5278284855125,1,10,75000,0,0,0,1,1,0,0,0,0,1,1,0,9,3,100,1,4,4,1,1,1,,,,,0.663238,0.336762,497428.500000,0.702682,0.297318,527011.500000,0.715801,0.284199,536850.750000,0.713096,0.286904,534822.000000,0.698516,0.301484,523887.000000,0.773445,0.226555,580083.750000,0.651743,0.348257,488807.250000,0.797597,0.202403,598197.750000
ai_assumed_review,,"TCHV,111,建上,64,20230215,1",2023,臺灣高等法院臺中分院民事,給付工程款等,建上,64,20230215,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202302/臺灣高等法院臺中分院民事/TCHV,111,建上,64,20230215,1.json",18115352,120,15445146,15445146,1,0,未酌減,ok,16.712270313533,16.5528053371875,0.852599828035359,120,128709.55,1,1,1,0,1,0,1,1,1,0,1,0,24,12,100,2,4,2,0,1,1,,,,,0.663238,0.336762,10243807.742748,0.619163,0.380837,9563062.932798,0.618881,0.381119,9558707.401626,0.616682,0.383318,9524743.525572,0.583588,0.416412,9013601.863848,0.633383,0.366617,9782692.908918,0.608595,0.391405,9399838.629870,0.640035,0.359965,9885434.020110
ai_assumed_review,,"TPDV,109,建,253,20230531,1",2023,臺灣臺北地方法院民事,返還工程款,建,253,20230531,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202305/臺灣臺北地方法院民事/TPDV,109,建,253,20230531,1.json",118400,335,388500,388500,1,0,未酌減,ok,11.681824001432,12.8700484487898,3.28125,335,1159.70149253731,0,1,0,1,1,1,0,1,0,1,1,1,33,12,100,2,4,1,0,0,1,,,,,0.663238,0.336762,257667.963000,0.693263,0.306737,269332.675500,0.701976,0.298024,272717.676000,0.701679,0.298321,272602.291500,0.649659,0.350341,252392.521500,0.65484,0.34516,254405.340000,0.701552,0.298448,272552.952000,0.643892,0.356108,250152.042000
ai_assumed_review,,"TCDV,112,訴,755,20230626,1",2023,臺灣臺中地方法院民事,給付工程款等,訴,755,20230626,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202306/臺灣臺中地方法院民事/TCDV,112,訴,755,20230626,1.json",5659794,7,5659794,254670,0.04499634,0.95500366,全免或近乎全免,ok,15.5488980537573,15.5488980537573,1,7,808542,0,1,0,1,1,0,0,1,0,1,1,0,31,6,100,1,2,4,1,1,1,,,,,0.663238,0.336762,3753790.452972,0.614647,0.385353,3478775.402718,0.626051,0.373949,3543319.693494,0.623789,0.376211,3530517.239466,0.615282,0.384718,3482369.371908,0.622804,0.377196,3524942.342376,0.609164,0.390836,3447742.752216,0.500785,0.499215,2834339.938290
ai_assumed_review,,"KSHV,110,建上更一,9,20231011,1",2023,臺灣高等法院高雄分院民事,給付工程款,建上更一,9,20231011,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202310/臺灣高等法院高雄分院民事/KSHV,110,建上更一,9,20231011,1.json",67672034,75,5144562,5144562,1,0,未酌減,ok,18.0301835653893,15.4534507924311,0.0760219797738014,75,68594.16,1,1,1,0,1,0,1,1,1,0,1,0,36,12,100,2,5,1,0,0,1,,,,,0.663238,0.336762,3412069.011756,0.643574,0.356426,3310906.344588,0.641531,0.358469,3300396.004422,0.642237,0.357763,3304028.065194,0.791961,0.208039,4074292.466082,0.665866,0.334134,3425588.920692,0.742179,0.257821,3818185.880598,0.865881,0.134119,4454578.489122
ai_assumed_review,,"TPHV,108,建上,69,20210113,1",2021,臺灣高等法院民事,給付工程款,建上,69,20210113,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202101/臺灣高等法院民事/TPHV,108,建上,69,20210113,1.json",1856025,25,247740,4000,0.01614596,0.98385404,全免或近乎全免,ok,14.4339476620652,12.4201350881082,0.133478805511779,25,9909.6,1,1,1,0,1,0,1,1,1,0,1,0,36,12,99,2,5,3,1,0,1,,,,,0.663238,0.336762,164310.582120,0.718551,0.281449,178013.824740,0.721197,0.278803,178669.344780,0.724149,0.275851,179400.673260,0.683168,0.316832,169248.040320,0.660341,0.339659,163592.879340,0.70258,0.29742,174057.169200,0.621122,0.378878,153876.764280
ai_assumed_review,,"TPDV,108,建,425,20210409,2",2021,臺灣臺北地方法院民事,給付工程保留款等,建,425,20210409,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202104/臺灣臺北地方法院民事/TPDV,108,建,425,20210409,2.json",18240981,28,1732895,1155733,0.6669377,0.3330623,中度酌減,ok,16.7191813240589,14.3653039782875,0.0950000989530114,28,61889.1071428571,0,1,0,1,1,0,0,1,0,1,1,0,32,6,99,1,3,3,0,1,1,,,,,0.663238,0.336762,1149321.814010,0.630874,0.369126,1093238.400230,0.643612,0.356388,1115312.016740,0.641564,0.358436,1111763.047780,0.728595,0.271405,1262578.632525,0.630338,0.369662,1092309.568510,0.70258,0.29742,1217497.369100,0.654026,0.345974,1133358.385270
ai_assumed_review,,"PTDV,108,建,27,20210507,1",2021,臺灣屏東地方法院民事,損害賠償等,建,27,20210507,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202105/臺灣屏東地方法院民事/PTDV,108,建,27,20210507,1.json",10400000,29,10400000,4160000,0.4,0.6,中度酌減,ok,16.1573163641116,16.1573163641116,1,29,358620.689655172,0,1,0,1,1,0,0,1,0,1,1,0,19,4,99,1,2,4,1,1,1,,,,,0.663238,0.336762,6897675.200000,0.597208,0.402792,6210963.200000,0.610098,0.389902,6345019.200000,0.605369,0.394631,6295837.600000,0.593053,0.406947,6167751.200000,0.61561,0.38439,6402344.000000,0.608595,0.391405,6329388.000000,0.546352,0.453648,5682060.800000
ai_assumed_review,,"TCHV,110,建上,51,20240220,1",2024,臺灣高等法院臺中分院民事,給付工程款,建上,51,20240220,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202402/臺灣高等法院臺中分院民事/TCHV,110,建上,51,20240220,1.json",20118289,285,20118289,7912959,0.39332167,0.60667833,中度酌減,ok,16.8171398598183,16.8171398598183,1,285,70590.4877192982,1,1,1,0,1,0,1,1,1,0,1,0,35,12,99,2,5,1,0,0,1,,,,,0.663238,0.336762,13343213.759782,0.626817,0.373183,12610485.556113,0.621205,0.378795,12497581.718245,0.621676,0.378324,12507057.432364,0.556582,0.443418,11197477.528198,0.640679,0.359321,12889365.278231,0.608595,0.391405,12243890.093955,0.385025,0.614975,7746044.222225
ai_assumed_review,,"KSHV,112,建上,18,20240327,1",2024,臺灣高等法院高雄分院民事,給付工程款,建上,18,20240327,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202403/臺灣高等法院高雄分院民事/KSHV,112,建上,18,20240327,1.json",20900000,60,2162129,2020520,0.93450483,0.06549517,小幅酌減,ok,16.855259716935,14.5866039423763,0.103451148325359,60,36035.4833333333,1,1,0,0,1,1,1,1,0,0,1,1,29,10,99,2,3,3,0,0,1,,,,,0.663238,0.336762,1434006.113702,0.644642,0.355358,1393799.162818,0.643836,0.356164,1392056.486844,0.641088,0.358912,1386114.956352,0.726701,0.273299,1571221.306429,0.625882,0.374118,1353237.622778,0.702011,0.297989,1517838.341419,0.627373,0.372627,1356461.357117
ai_assumed_review,,"CYDV,112,建,9,20250429,1",2025,臺灣嘉義地方法院民事,給付工程款,建,9,20250429,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202504/臺灣嘉義地方法院民事/CYDV,112,建,9,20250429,1.json",1290433,720,1532521,835738,0.54533543,0.45466457,中度酌減,ok,14.0704883789317,14.2424246497981,1.18760214594636,720,2128.50138888889,1,0,1,0,1,0,1,0,1,0,1,0,27,12,99,1,4,3,1,1,0,,,,,0.663238,0.336762,1016426.162998,0.733194,0.266806,1123635.202074,0.723913,0.276087,1109411.874673,0.72645,0.27355,1113299.880450,0.646517,0.353483,990800.879357,0.676692,0.323308,1037044.700532,0.651174,0.348826,997937.829654,0.699183,0.300817,1071512.630343
ai_assumed_review,,"TCHV,114,上易,15,20250416,1",2025,臺灣高等法院臺中分院民事,給付工程款,上易,15,20250416,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202504/臺灣高等法院臺中分院民事/TCHV,114,上易,15,20250416,1.json",,18,,,,,,missing_claimed_or_allowed_penalty,0,0,0,18,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,98,1,1,2,0,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_assumed_review,,"MLDV,109,建,11,20210524,1",2021,臺灣苗栗地方法院民事,給付工程款,建,11,20210524,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202105/臺灣苗栗地方法院民事/MLDV,109,建,11,20210524,1.json",2750000,9,593400,593400,1,0,未酌減,ok,14.8271114696428,13.2936239868389,0.215781818181818,9,65933.3333333333,0,1,1,1,1,0,0,1,1,1,1,0,26,12,97,1,5,2,0,1,1,,,,,0.663238,0.336762,393565.429200,0.680266,0.319734,403669.844400,0.694608,0.305392,412180.387200,0.69461,0.30539,412181.574000,0.686614,0.313386,407436.747600,0.648336,0.351664,384722.582400,0.70258,0.29742,416910.972000,0.609722,0.390278,361809.034800
ai_assumed_review,,"TPHV,110,建上,34,20211214,1",2021,臺灣高等法院民事,給付逾期違約金,建上,34,20211214,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202112/臺灣高等法院民事/TPHV,110,建上,34,20211214,1.json",,26,1495579,,,,,missing_claimed_or_allowed_penalty,0,14.218023980799,0,26,57522.2692307692,0,1,0,1,1,0,0,1,0,1,1,0,2,4,97,2,3,3,1,1,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_assumed_review,,"TPHV,109,建上,34,20220429,1",2022,臺灣高等法院民事,返還不當得利等,建上,34,20220429,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202204/臺灣高等法院民事/TPHV,109,建上,34,20220429,1.json",77604481,300,77604481,50085785,0.64539811,0.35460189,中度酌減,ok,18.1671357283316,18.1671357283316,1,300,258681.603333333,1,1,1,1,1,1,1,1,1,1,1,1,36,12,97,2,4,3,0,1,1,,,,,0.663238,0.336762,51470240.769478,0.622007,0.377993,48270530.413367,0.610957,0.389043,47413000.898317,0.61289,0.38711,47563010.360090,0.652358,0.347642,50625904.016198,0.639829,0.360171,49653597.473749,0.654968,0.345032,50828451.711608,0.537527,0.462473,41714503.858487
ai_assumed_review,,"TYDV,111,建,95,20240126,1",2024,臺灣桃園地方法院民事,給付工程款,建,95,20240126,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202401/臺灣桃園地方法院民事/TYDV,111,建,95,20240126,1.json",184600000,12,62777932,61931499,0.98651703,0.01348297,小幅酌減,ok,19.033701880033,17.9551141684086,0.340075471289274,12,5231494.33333333,1,1,1,0,1,1,1,1,1,0,1,1,28,12,97,2,5,3,1,1,0,,,,,0.663238,0.336762,41636710.063816,0.610435,0.389565,38321846.920420,0.600976,0.399024,37728030.461632,0.600499,0.399501,37698085.388068,0.666364,0.333636,41832953.879248,0.627643,0.372357,39402129.574276,0.706374,0.293626,44344698.938568,0.620151,0.379849,38931797.307732
ai_assumed_review,,"ULDV,112,訴,228,20240606,2",2024,臺灣雲林地方法院民事,給付工程款,訴,228,20240606,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202406/臺灣雲林地方法院民事/ULDV,112,訴,228,20240606,2.json",731636,199,533339,528054,0.99009073,0.00990927,未酌減,ok,13.5030384015053,13.1869125234855,0.72896768338354,199,2680.09547738693,1,1,0,1,1,0,1,1,0,1,1,0,31,12,97,2,3,3,1,0,1,,,,,0.663238,0.336762,353730.691682,0.649354,0.350646,346325.813006,0.66077,0.33923,352414.411030,0.657087,0.342913,350450.123493,0.633173,0.366827,337695.854647,0.630888,0.369112,336477.175032,0.651174,0.348826,347296.489986,0.588533,0.411467,313887.601687
ai_assumed_review,,"TPDV,112,建,203,20240719,1",2024,臺灣臺北地方法院民事,給付承攬報酬,建,203,20240719,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202407/臺灣臺北地方法院民事/TPDV,112,建,203,20240719,1.json",34900000,82,20404852,3490000,0.17103775,0.82896225,大幅酌減,ok,17.3679973871727,16.8312832736715,0.584666246418338,82,248839.658536585,0,1,0,1,1,0,0,1,0,1,1,0,35,11,97,1,4,4,1,1,1,,,,,0.663238,0.336762,13533273.230776,0.563379,0.436621,11495665.114908,0.574385,0.425615,11720240.916020,0.569665,0.430335,11623930.014580,0.541517,0.458483,11049574.240484,0.616098,0.383902,12571388.507496,0.608595,0.391405,12418290.902940,0.436938,0.563062,8915655.223176
ai_assumed_review,,"TPDV,113,建,44,20241108,1",2024,臺灣臺北地方法院民事,返還承攬報酬,建,44,20241108,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202411/臺灣臺北地方法院民事/TPDV,113,建,44,20241108,1.json",4461000,217,4461000,3450001,0.77336942,0.22663058,小幅酌減,ok,15.3108835141104,15.3108835141104,1,217,20557.6036866359,1,0,1,1,1,1,1,0,1,1,1,1,32,12,97,2,5,4,0,1,1,,,,,0.663238,0.336762,2958704.718000,0.734035,0.265965,3274530.135000,0.722804,0.277196,3224428.644000,0.727949,0.272051,3247380.489000,0.645204,0.354796,2878255.044000,0.670796,0.329204,2992420.956000,0.64497,0.35503,2877211.170000,0.673513,0.326487,3004541.493000
ai_assumed_review,,"TPHV,111,重上,846,20250723,2",2025,臺灣高等法院民事,給付工程款等,重上,846,20250723,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202507/臺灣高等法院民事/TPHV,111,重上,846,20250723,2.json",89000000,334,89000000,36867640,0.41424315,0.58575685,中度酌減,ok,18.3041469276964,18.3041469276964,1,334,266467.065868263,0,1,1,0,1,0,0,1,1,0,1,0,36,12,97,2,5,1,0,0,1,,,,,0.663238,0.336762,59028182.000000,0.587093,0.412907,52251277.000000,0.584349,0.415651,52007061.000000,0.58407,0.41593,51982230.000000,0.64413,0.35587,57327570.000000,0.639259,0.360741,56894051.000000,0.654968,0.345032,58292152.000000,0.527141,0.472859,46915549.000000
ai_assumed_review,,"TNDV,110,重訴,176,20220729,1",2022,臺灣臺南地方法院民事,請求履行契約,重訴,176,20220729,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202207/臺灣臺南地方法院民事/TNDV,110,重訴,176,20220729,1.json",,5,,,,,,missing_claimed_or_allowed_penalty,0,0,0,5,0,0,0,1,1,0,0,0,0,1,1,0,0,0,5,96,1,1,4,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_assumed_review,,"TCHV,112,建上,6,20240925,1",2024,臺灣高等法院臺中分院民事,返還溢領工程款等,建上,6,20240925,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202409/臺灣高等法院臺中分院民事/TCHV,112,建上,6,20240925,1.json",30370000,,25973078,25973078,1,0,未酌減,ok,17.2289658370219,17.0725710979866,0.855221534408956,0,0,0,0,0,1,1,0,0,0,0,1,1,0,30,0,96,1,1,2,0,1,1,,,,,0.663238,0.336762,17226332.306564,0.653342,0.346658,16969302.726676,0.652751,0.347249,16953952.637578,0.65439,0.34561,16996522.512420,0.614567,0.385433,15962196.627226,0.730578,0.269422,18975359.379084,0.609164,0.390836,15821864.086792,0.5893,0.4107,15305934.865400
ai_assumed_review,,"CHDV,111,建,38,20250605,1",2025,臺灣彰化地方法院民事,侵權行為損害賠償等,建,38,20250605,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202506/臺灣彰化地方法院民事/CHDV,111,建,38,20250605,1.json",5260800,565,10000000,5260800,0.52608,0.47392,中度酌減,ok,15.4757936644039,16.1180956509583,1.90085158150852,565,17699.1150442478,1,1,0,1,1,1,1,1,0,1,1,1,16,6,96,2,4,4,0,0,1,,,,,0.663238,0.336762,6632380.000000,0.630132,0.369868,6301320.000000,0.628117,0.371883,6281170.000000,0.624045,0.375955,6240450.000000,0.631968,0.368032,6319680.000000,0.611641,0.388359,6116410.000000,0.608595,0.391405,6085950.000000,0.752641,0.247359,7526410.000000
ai_assumed_review,,"HLDV,113,建,9,20251128,2",2025,臺灣花蓮地方法院民事,減少價金等,建,9,20251128,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202511/臺灣花蓮地方法院民事/HLDV,113,建,9,20251128,2.json",13775000,,2900000,2900000,1,0,未酌減,ok,16.4383659130033,14.8802212949567,0.210526315789474,0,0,0,0,0,1,1,0,0,0,0,1,1,0,32,0,96,1,1,4,1,1,1,,,,,0.663238,0.336762,1923390.200000,0.69943,0.30057,2028347.000000,0.701406,0.298594,2034077.400000,0.704518,0.295482,2043102.200000,0.708573,0.291427,2054861.700000,0.760135,0.239865,2204391.500000,0.70258,0.29742,2037482.000000,0.780233,0.219767,2262675.700000
ai_assumed_review,,"TCDV,110,建,79,20221014,1",2022,臺灣臺中地方法院民事,給付代墊工程款,建,79,20221014,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202210/臺灣臺中地方法院民事/TCDV,110,建,79,20221014,1.json",5287900,148,2870000,2870000,1,0,未酌減,ok,15.4809317495935,14.8698225877358,0.542748539117608,148,19391.8918918919,1,1,1,1,1,1,1,1,1,1,1,1,33,12,95,2,6,2,0,0,1,,,,,0.663238,0.336762,1903493.060000,0.692558,0.307442,1987641.460000,0.68848,0.31152,1975937.600000,0.691654,0.308346,1985046.980000,0.671459,0.328541,1927087.330000,0.659823,0.340177,1893692.010000,0.651174,0.348826,1868869.380000,0.820488,0.179512,2354800.560000
ai_assumed_review,,"CHDV,112,訴,689,20231121,1",2023,臺灣彰化地方法院民事,給付工程款,訴,689,20231121,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202311/臺灣彰化地方法院民事/CHDV,112,訴,689,20231121,1.json",1060000,22,729120,,,,,missing_claimed_or_allowed_penalty,13.8737794660882,13.4995936064977,0.687849056603774,22,33141.8181818182,1,1,0,0,1,1,1,1,0,0,1,1,23,12,95,1,3,4,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ai_assumed_review,,"TCDV,111,建,155,20240722,2",2024,臺灣臺中地方法院民事,給付工程款等,建,155,20240722,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202407/臺灣臺中地方法院民事/TCDV,111,建,155,20240722,2.json",850500,31,850500,568620,0.66857143,0.33142857,中度酌減,ok,13.6535796908181,13.6535796908181,1,31,27435.4838709677,1,1,0,1,1,0,1,1,0,1,1,0,33,6,95,2,3,2,0,0,1,,,,,0.663238,0.336762,564083.919000,0.668251,0.331749,568347.475500,0.67577,0.32423,574742.385000,0.675311,0.324689,574352.005500,0.643568,0.356432,547354.584000,0.63505,0.36495,540110.025000,0.651174,0.348826,553823.487000,0.596655,0.403345,507455.077500
ai_assumed_review,,"TYDV,113,建,98,20241129,1",2024,臺灣桃園地方法院民事,返還工程預付款等,建,98,20241129,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202411/臺灣桃園地方法院民事/TYDV,113,建,98,20241129,1.json",50720000,6,5720000,5720000,1,0,未酌減,ok,17.7418308680932,15.559479363356,0.112776025236593,6,953333.333333333,1,0,0,1,0,1,1,0,0,1,0,1,27,1,95,1,1,4,1,1,1,,,,,0.663238,0.336762,3793721.360000,0.821324,0.178676,4697973.280000,0.78691,0.21309,4501125.200000,0.794421,0.205579,4544088.120000,0.737915,0.262085,4220873.800000,0.756633,0.243367,4327940.760000,0.706374,0.293626,4040459.280000,0.626603,0.373397,3584169.160000
ai_assumed_review,,"TCDV,112,建,92,20251017,2",2025,臺灣臺中地方法院民事,給付工程款,建,92,20251017,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202510/臺灣臺中地方法院民事/TCDV,112,建,92,20251017,2.json",10500000,434,10500000,1150798,0.10959981,0.89040019,大幅酌減,ok,16.1668858151278,16.1668858151278,1,434,24193.5483870968,1,1,1,1,1,0,1,1,1,1,1,0,36,6,95,1,4,4,1,0,1,,,,,0.663238,0.336762,6963999.000000,0.668205,0.331795,7016152.500000,0.661845,0.338155,6949372.500000,0.665925,0.334075,6992212.500000,0.611781,0.388219,6423700.500000,0.645484,0.354516,6777582.000000,0.608595,0.391405,6390247.500000,0.7033,0.2967,7384650.000000
