JID,decision_year,month,court,JTITLE,JCASE,JNO,JDATE,json_file,final_judgment_amount,final_judgment_amount_text,extraction_status,principal_award_total,principal_award_components,retained_award_total,retained_award_components,source_sentence,main_text_excerpt,main_amount_candidates,conclusion_amount_candidates,ai_allowed_penalty,ai_claimed_penalty,final_minus_ai_allowed_penalty,final_to_ai_allowed_penalty_ratio,manual_checked,review_note
"SCDV,113,建,6,20241231,1",2024,202412,臺灣新竹地方法院民事,給付工程款,建,6,20241231,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202412/臺灣新竹地方法院民事/SCDV,113,建,6,20241231,1.json",0,0,first_instance_dismissed_no_award,,,,,原告之訴及假執行之聲請均駁回。 訴訟費用由原告負擔。,原告之訴及假執行之聲請均駁回。 訴訟費用由原告負擔。,,"3,996,955=3996955 ; 6萬=60000 ; 3,996,955=3996955 ; 6萬=60000 ; 3,996,955=3996955 ; 4,107,148=4107148 ; 1,482,040=1482040 ; 5,003,633=5003633 ; 4,585,016=4585016 ; 1,110,806=1110806 ; 1,110,806=1110806 ; 481,427=481427 ; ...(+7)",3996955,4107148,-3996955,0.0,ai_assumed,主文顯示一審/本訴請求駁回且未命令給付，暫記為 0。
"TCDV,112,建,14,20250122,1",2025,202501,臺灣臺中地方法院民事,請求工程款,建,14,20250122,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202501/臺灣臺中地方法院民事/TCDV,112,建,14,20250122,1.json",37198008,"37,198,008",main_text_award,37198008,"37,198,008=37198008",,,"被告應給付原告新臺幣37,198,008元，及自112年2月24日起至清償日止按年息5％計算之利息。","被告應給付原告新臺幣37,198,008元，及自112年2月24日起至清償日止按年息5％計算之利息。 原告其餘之訴及假執行之聲請均駁回。 訴訟費用由原告負擔83％，餘由被告負擔。 主文第一項於原告以新臺幣12,399,336元為被告供擔保後得假執 行；若被告以新臺幣37,198,008元為原告預供擔保，得免為假執 行。","37,198,008=37198008 ; 12,399,336=12399336 ; 37,198,008=37198008","37,198,008=37198008 ; 65,697=65697 ; 579,337,881=579337881 ; 65,697=65697 ; 24,176,496=24176496 ; 65,697=65697 ; 15,044,613=15044613 ; 65,697=65697 ; 69,738,616=69738616 ; 09=9 ; 10=10 ; 6=6 ; ...(+55)",115867576,149063636,-78669568,0.321039,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TNHV,112,建上,25,20250213,1",2025,202502,臺灣高等法院臺南分院民事,給付工程款,建上,25,20250213,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202502/臺灣高等法院臺南分院民事/TNHV,112,建上,25,20250213,1.json",,,appeal_dismissed_no_main_amount,,,,,兩造上訴均駁回。 第二審訴訟費用由兩造各自負擔。,兩造上訴均駁回。 第二審訴訟費用由兩造各自負擔。,,"1億2,461萬7,037=124617037 ; 1億1,334萬8,403=113348403 ; 1,126萬8,634=11268634 ; 1億2,461萬7,037=124617037 ; 1億1,334萬8,403=113348403 ; 1億1,334萬8,403=113348403 ; 1,126萬8,634=11268634 ; 1億2,461萬7,037=124617037 ; 1億1,334萬8,403=113348403 ; 1,126萬8,634=11268634 ; 1億2,461萬7,037=124617037 ; 1億1,334萬8,403=113348403 ; ...(+23)",13348403,13348403,,,ai_assumed,主文為上訴/抗告駁回但未明列金額；需查前審主文才能得知維持金額。
"KSHV,112,建上,5,20250226,2",2025,202502,臺灣高等法院高雄分院民事,給付工程款,建上,5,20250226,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202502/臺灣高等法院高雄分院民事/KSHV,112,建上,5,20250226,2.json",410533,肆拾壹萬零伍佰參拾參,appeal_retained_amount,,,410533,肆拾壹萬零伍佰參拾參=410533,原判決關於命高雄市政府工務局新建工程處給付超過「新台幣肆拾壹萬零伍佰參拾參元，及自民國一○六年十二月十三日起至清償日止，按週年利率百分之五計算之利息」部分，及該部分假執 行之宣告，暨訴訟費用（除確定部分外）之裁判均廢棄。,原判決關於命高雄市政府工務局新建工程處給付超過「新台幣肆拾壹萬零伍佰參拾參元，及自民國一○六年十二月十三日起至清償日止，按週年利率百分之五計算之利息」部分，及該部分假執 行之宣告，暨訴訟費用（除確定部分外）之裁判均廢棄。 上開廢棄部分，茂新營造工程股份有限公司在第一審之訴及假執 行之聲請均駁回。 高雄市政府工務局新建工程處之其餘上訴，及茂新營造工程股份 有限公司之上訴，均駁回。 第一審（除確定部分外）、第二審訴訟費用由高雄市政府工務局 新建工程處負擔百分之一，餘由茂新營造工程股份有限公司負擔 。,肆拾壹萬零伍佰參拾參=410533,"84,238,992=84238992 ; 84,649,525=84649525 ; 410,533=410533 ; 410,533=410533 ; 410,533=410533 ; 51,878,020=51878020 ; 29,512,720=29512720 ; 29,512,720=29512720 ; 54,445,880=54445880 ; 29,512,720=29512720 ; 83,958,600=83958600 ; 83,958,600=83958600 ; ...(+85)",84649525,97226920,-84238992,0.00485,ai_assumed,主文以「逾/超過某金額部分廢棄」表示保留金額；本欄暫以保留額作為最後判決金額，需人工確認前審脈絡。
"KSDV,112,訴,602,20250227,1",2025,202502,臺灣高雄地方法院民事,給付承攬報酬,訴,602,20250227,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202502/臺灣高雄地方法院民事/KSDV,112,訴,602,20250227,1.json",3773400,貳佰伍拾伍萬玖仟 + 壹佰貳拾壹萬肆仟肆佰,main_text_award,3773400,貳佰伍拾伍萬玖仟=2559000 ; 壹佰貳拾壹萬肆仟肆佰=1214400,,,被告應給付原告新臺幣貳佰伍拾伍萬玖仟元，及自民國一一二年 二月二十三日起至清償日止，按週年利率百分之五計算之利息。 || 被告應將兆豐國際商業銀行於民國一０四年六月十二日開立、金 額新臺幣壹佰貳拾壹萬肆仟肆佰元、存單認證號碼０一八三０九號 之定存單一紙返還予原告。,被告應給付原告新臺幣貳佰伍拾伍萬玖仟元，及自民國一一二年 二月二十三日起至清償日止，按週年利率百分之五計算之利息。 被告應將兆豐國際商業銀行於民國一０四年六月十二日開立、金 額新臺幣壹佰貳拾壹萬肆仟肆佰元、存單認證號碼０一八三０九號 之定存單一紙返還予原告。 原告其餘之訴駁回。 訴訟費用由被告負擔百分之七十三，餘由原告負擔。 本判決第一項於原告以新臺幣捌拾伍萬參仟元為被告供擔保後， 得假執行，但被告如以新臺幣貳佰伍拾伍萬玖仟元為原告預供擔 保，得免為假執行。 原告其餘假執行之聲請駁回。,貳佰伍拾伍萬玖仟=2559000 ; 壹佰貳拾壹萬肆仟肆佰=1214400 ; 捌拾伍萬參仟=853000 ; 貳佰伍拾伍萬玖仟=2559000,141萬6000=1416000 ; 255萬9000=2559000 ; 1000=1000 ; 1000=1000 ; 141萬6000=1416000 ; 1000=1000 ; 1000=1000 ; 2萬4000=24000 ; 141萬6000=1416000 ; 2萬4000=24000 ; 141萬6000=1416000 ; 1000=1000 ; ...(+53),9888000,9888000,-6114600,0.381614,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"KMHV,110,重上,3,20250221,2",2025,202502,福建高等法院金門分院民事,給付工程款,重上,3,20250221,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202502/福建高等法院金門分院民事/KMHV,110,重上,3,20250221,2.json",13270000,1327萬,main_text_award,13270000,1327萬=13270000,,,上訴人連江縣政府應給付上訴人高鼎公司新台幣1327萬元及自判 決確定之翌日起至清償日止，按年息5％計算之利息。,兩造之上訴均駁回。 上訴人連江縣政府應給付上訴人高鼎公司新台幣1327萬元及自判 決確定之翌日起至清償日止，按年息5％計算之利息。 高鼎公司其餘追加之訴及假執行之聲請均駁回。 第二審(含追加之訴)訴訟費用，關於上訴部分，由兩造各自負擔 ；關於追加之訴部分，由連江縣政府負擔1/4，餘由高鼎公司負 擔。因參加訴訟所生之費用，由參加人負擔。,1327萬=13270000,51萬3797=513797 ; 4644萬5000=46445000 ; 587萬0458=5870458 ; 51萬3797=513797 ; 4644萬5000=46445000 ; 1327萬=13270000 ; 2億6540萬=265400000 ; 2億6540=200006540 ; 4644萬5000=46445000 ; 1327萬=13270000 ; 51萬3797=513797 ; 4644萬5000=46445000 ; ...(+48),46445000,46445000,-33175000,0.285714,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"CYDV,110,建,34,20250317,1",2025,202503,臺灣嘉義地方法院民事,給付工程款,建,34,20250317,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202503/臺灣嘉義地方法院民事/CYDV,110,建,34,20250317,1.json",997881,"997,881",main_text_award,997881,"997,881=997881",,,"一、被告應給付原告新臺幣997,881元及自民國110年12月6日起 至清償日止，按年息百分之5計算之利息。","一、被告應給付原告新臺幣997,881元及自民國110年12月6日起 至清償日止，按年息百分之5計算之利息。 二、原告其餘之訴駁回。 三、本訴訴訟費用由被告負擔百分之48，餘由原告負擔。 四、本判決原告勝訴部分，於原告以新臺幣332,700元為被告供 擔保後，得假執行；但被告如以新臺幣997,881元為原告預 供擔保，得免為假執行。 五、原告其餘假執行之聲請駁回。 六、反訴原告之訴及假執行之聲請均駁回。 七、反訴訴訟費用由反訴原告負擔。","997,881=997881 ; 332,700=332700 ; 997,881=997881","75,674=75674 ; 922,207=922207 ; 212,200=212200 ; 136,526=136526 ; 75,674=75674 ; 1,182,207=1182207 ; 260,000=260000 ; 922,207=922207 ; 75,674=75674 ; 922,207=922207 ; 997,881=997881 ; 200萬=2000000 ; ...(+91)",631890,1302880,365991,1.5792,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TPHV,112,重上更一,108,20250319,1",2025,202503,臺灣高等法院民事,給付工程款等,重上更一,108,20250319,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202503/臺灣高等法院民事/TPHV,112,重上更一,108,20250319,1.json",1108878,壹佰壹拾萬捌仟捌佰柒拾捌,appeal_retained_amount,,,1108878,壹佰壹拾萬捌仟捌佰柒拾捌=1108878,原判決關於命泛亞工程建設股份有限公司給付超過新臺幣壹佰壹拾萬捌仟捌佰柒拾捌元本息部分，及該部分假執行之宣告暨訴訟 費用（除確定部分外）之裁判均廢棄。,原判決關於命泛亞工程建設股份有限公司給付超過新臺幣壹佰壹拾萬捌仟捌佰柒拾捌元本息部分，及該部分假執行之宣告暨訴訟 費用（除確定部分外）之裁判均廢棄。 上開廢棄部分，泉慶股份有限公司在第一審之訴及假執行之聲請 均駁回。 泛亞工程建設股份有限公司其餘上訴駁回。 泉慶股份有限公司之上訴駁回。 第一、二審及發回前第三審訴訟費用（除確定部分外），關於泛 亞工程建設股份有限公司上訴部分，由其負擔十分之九，餘由泉 慶股份有限公司負擔；關於泉慶股份有限公司上訴部分，則由其 負擔。,壹佰壹拾萬捌仟捌佰柒拾捌=1108878,1507萬9950=15079950 ; 110萬8878=1108878 ; 1618萬8828=16188828 ; 1507萬9950=15079950 ; 110萬8878=1108878 ; 110萬8878=1108878 ; 1012萬1955=10121955 ; 2227萬3916=22273916 ; 821萬2505=8212505 ; 1355萬3273=13553273 ; 764萬7613=7647613 ; 817萬1779=8171779 ; ...(+279),13553273,21390000,-12444395,0.081816,ai_assumed,主文以「逾/超過某金額部分廢棄」表示保留金額；本欄暫以保留額作為最後判決金額，需人工確認前審脈絡。
"TPDV,112,建,114,20250430,1",2025,202504,臺灣臺北地方法院民事,給付工程款等,建,114,20250430,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202504/臺灣臺北地方法院民事/TPDV,112,建,114,20250430,1.json",0,0,first_instance_dismissed_no_award,,,,,原告之訴及假執行之聲請均駁回。 訴訟費用由原告負擔。,原告之訴及假執行之聲請均駁回。 訴訟費用由原告負擔。,,657萬5000=6575000 ; 4644萬5674=46445674 ; 4644萬5674=46445674 ; 4644萬5674=46445674 ; 2億6300萬=263000000 ; 767萬4596=7674596 ; 2億5532萬5404=255325404 ; 2億6662萬2333=266622333 ; 781萬9438=7819438 ; 2億5880萬2895=258802895 ; 2億1088萬5551=210885551 ; 4791萬7344=47917344 ; ...(+48),47917344,52442727,-47917344,0.0,ai_assumed,主文顯示一審/本訴請求駁回且未命令給付，暫記為 0。
"TPHV,109,建上,85,20250422,1",2025,202504,臺灣高等法院民事,給付工程款,建上,85,20250422,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202504/臺灣高等法院民事/TPHV,109,建上,85,20250422,1.json",34819887,叁仟肆佰捌拾壹萬玖仟捌佰捌拾柒,main_text_award,34819887,叁仟肆佰捌拾壹萬玖仟捌佰捌拾柒=34819887,,,二、被上訴人應給付上訴人新臺幣叁仟肆佰捌拾壹萬玖仟捌佰捌拾柒元，及自民國一○八年六月十八日起至清償日止，按年 息百分之五計算之利息。,一、原判決關於駁回上訴人後開第二項之訴部分，及該部分假執 行之聲請暨訴訟費用之裁判均廢棄。 二、被上訴人應給付上訴人新臺幣叁仟肆佰捌拾壹萬玖仟捌佰捌拾柒元，及自民國一○八年六月十八日起至清償日止，按年 息百分之五計算之利息。 三、其餘上訴駁回。 四、第一、二審訴訟費用，由被上訴人負擔百分之二十四，餘由 上訴人負擔。 五、本判決所命給付部分，於上訴人以新臺幣壹仟壹佰陸拾萬元 供擔保後得假執行。但被上訴人如以新臺幣叁仟肆佰捌拾壹萬玖仟捌佰捌拾柒元為上訴人預供擔保，得免為假執行。,叁仟肆佰捌拾壹萬玖仟捌佰捌拾柒=34819887 ; 壹仟壹佰陸拾萬=11600000 ; 叁仟肆佰捌拾壹萬玖仟捌佰捌拾柒=34819887,"500萬=5000000 ; 1億1,667萬8,939=116678939 ; 1億1,624萬1,840=116241840 ; 43萬7,099=437099 ; 1億1,667萬8,939=116678939 ; 1億4,902萬7,934=149027934 ; 7億4,513萬9,668=745139668 ; 1億4,902萬7,934=149027934 ; 1億5,149萬8,826=151498826 ; 3,481萬9,887=34819887 ; 1億5,149萬8,826=151498826 ; 1億1,667萬8,939=116678939 ; ...(+48)",8826,46792515,34811061,3945.149218,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TPHV,107,建上,3,20250408,1",2025,202504,臺灣高等法院民事,給付工程款等,建上,3,20250408,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202504/臺灣高等法院民事/TPHV,107,建上,3,20250408,1.json",8842235,捌佰捌拾肆萬貳仟貳佰參拾伍,main_text_award,8842235,捌佰捌拾肆萬貳仟貳佰參拾伍=8842235,5420229,伍佰肆拾貳萬零貳佰貳拾玖=5420229,佶福開發事業股份有限公司應給付方堤企業社新臺幣捌佰捌拾肆萬貳仟貳佰參拾伍元，及其中新臺幣柒佰玖拾捌萬玖仟陸佰肆拾陸元自民國107年3月22日起至清償日止，按年息百分之5計算之 利息，其餘新臺幣捌拾伍萬貳仟伍佰捌拾玖元自民國112年4月14 日起至清償日止，按年息百分之5計算之利息。,原判決關於命佶福開發事業股份有限公司給付方堤企業社逾新臺 幣伍佰肆拾貳萬零貳佰貳拾玖元本息部分，及該部分假執行之宣 告，暨訴訟費用(除確定部分外)之裁判均廢棄。 上開廢棄部分，方堤企業社在第一審之訴及假執行之聲請均駁回 。 佶福開發事業股份有限公司之其餘上訴、方堤企業社之上訴均駁 回。 佶福開發事業股份有限公司應給付方堤企業社新臺幣捌佰捌拾肆萬貳仟貳佰參拾伍元，及其中新臺幣柒佰玖拾捌萬玖仟陸佰肆拾陸元自民國107年3月22日起至清償日止，按年息百分之5計算之 利息，其餘新臺幣捌拾伍萬貳仟伍佰捌拾玖元自民國112年4月14 日起至清償日止，按年息百分之5計算之利息。 方堤企業社其餘追加之訴及該部分假執行之聲請均駁回。 第一、二審（均…,伍佰肆拾貳萬零貳佰貳拾玖=5420229 ; 捌佰捌拾肆萬貳仟貳佰參拾伍=8842235 ; 柒佰玖拾捌萬玖仟陸佰肆拾陸=7989646 ; 捌拾伍萬貳仟伍佰捌拾玖=852589 ; 貳佰玖拾伍萬=2950000 ; 捌佰捌拾肆萬貳仟貳佰參拾伍=8842235,542萬0229=5420229 ; 85萬2589=852589 ; 1萬5000=15000 ; 415萬=4150000 ; 382萬4646=3824646 ; 884萬2235=8842235 ; 85萬2589=852589 ; 1萬5000=15000 ; 415萬=4150000 ; 382萬4646=3824646 ; 884萬2235=8842235 ; 884萬2235=8842235 ; ...(+282),9040000,23223904,-197765,0.978123,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"ULDV,112,建,10,20250529,1",2025,202505,臺灣雲林地方法院民事,給付工程款,建,10,20250529,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202505/臺灣雲林地方法院民事/ULDV,112,建,10,20250529,1.json",6293689,"6,293,689",main_text_award,6293689,"6,293,689=6293689",,,"被告應給付原告新臺幣6,293,689元，及自民國112年12月5日起 至清償日止，按週年利率百分之5計算之利息。","被告應給付原告新臺幣6,293,689元，及自民國112年12月5日起 至清償日止，按週年利率百分之5計算之利息。 原告其餘之訴駁回。 訴訟費用(減縮部分除外)由被告負擔百分之60，餘由原告負擔。","6,293,689=6293689","11億4,838萬=1148380000 ; 2億=200000000 ; 10,489,482=10489482 ; 10,509,482=10509482 ; 2萬=20000 ; 10,489,482=10489482 ; 80=80 ; 300=300 ; 19,044,000=19044000 ; 10,509,482=10509482 ; 10,509,482=10509482 ; 2萬=20000 ; ...(+81)",10489482,10489482,-4195793,0.6,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TNHV,113,建上,14,20250508,1",2025,202505,臺灣高等法院臺南分院民事,給付工程款,建上,14,20250508,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202505/臺灣高等法院臺南分院民事/TNHV,113,建上,14,20250508,1.json",1771698,壹佰柒拾柒萬壹仟陸佰玖拾捌,appeal_retained_amount,,,1771698,壹佰柒拾柒萬壹仟陸佰玖拾捌=1771698,原判決（除確定部分外）關於命上訴人經濟部水利署第六河川分 署給付上訴人穎昌工程企業有限公司逾新臺幣壹佰柒拾柒萬壹仟陸佰玖拾捌元本息部分，及該部分訴訟費用之裁判均廢棄。,原判決（除確定部分外）關於命上訴人經濟部水利署第六河川分 署給付上訴人穎昌工程企業有限公司逾新臺幣壹佰柒拾柒萬壹仟陸佰玖拾捌元本息部分，及該部分訴訟費用之裁判均廢棄。 上開廢棄部分，上訴人穎昌工程企業有限公司在第一審之訴駁回 。 上訴人經濟部水利署第六河川分署之其餘上訴、上訴人穎昌工程 企業有限公司之上訴均駁回。 第一（除確定部分外）、二審訴訟費用，關於上訴人經濟部水利 署第六河川分署上訴部分，由上訴人經濟部水利署第六河川分署 負擔二分之一，餘由上訴人穎昌工程企業有限公司負擔。關於上 訴人穎昌工程企業有限公司上訴部分，由上訴人穎昌工程企業有 限公司負擔。,壹佰柒拾柒萬壹仟陸佰玖拾捌=1771698,"7萬3,820=73820 ; 3萬6,910=36910 ; 177萬1,680=1771680 ; 3萬6,910=36910 ; 177萬1,680=1771680 ; 177萬1,698=1771698 ; 354萬3,378=3543378 ; 177萬1,680=1771680 ; 177萬1,698=1771698 ; 177萬1,698=1771698 ; 125萬4,937=1254937 ; 302萬6,635=3026635 ; ...(+89)",3543378,3543378,-1771680,0.500003,ai_assumed,主文以「逾/超過某金額部分廢棄」表示保留金額；本欄暫以保留額作為最後判決金額，需人工確認前審脈絡。
"ULDV,113,建,3,20250620,2",2025,202506,臺灣雲林地方法院民事,給付工程款,建,3,20250620,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202506/臺灣雲林地方法院民事/ULDV,113,建,3,20250620,2.json",2148003,"2,148,003",main_text_award,2148003,"2,148,003=2148003",,,"一、被告應給付原告新臺幣2,148,003元，及其中新臺幣1,792,528元自本件判決確定翌日起，另新臺幣94,750元自民國111年12月10日起，均至清償日止，按週年利率百分之5計算之利息。","一、被告應給付原告新臺幣2,148,003元，及其中新臺幣1,792,528元自本件判決確定翌日起，另新臺幣94,750元自民國111年12月10日起，均至清償日止，按週年利率百分之5計算之利息。 二、原告其餘之訴駁回。 三、訴訟費用由被告負擔百分之33，其餘由原告負擔。","2,148,003=2148003 ; 1,792,528=1792528 ; 94,750=94750","26萬725=260725 ; 214萬8,003=2148003 ; 179萬2,528=1792528 ; 26萬725=260725 ; 9萬4,750=94750 ; 214萬8,003=2148003 ; 179萬2,528=1792528 ; 9萬4,750=94750 ; 561萬8,151=5618151 ; 70萬8,837=708837 ; 24萬3,100=243100 ; 657萬88=6570088 ; ...(+186)",27576,94750,2120427,77.89393,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"CHDV,111,建,48,20250619,1",2025,202506,臺灣彰化地方法院民事,給付工程款,建,48,20250619,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202506/臺灣彰化地方法院民事/CHDV,111,建,48,20250619,1.json",15841114,"1,584萬1,114",main_text_award,15841114,"1,584萬1,114=15841114",,,"被告應給付原告新臺幣1,584萬1,114元，及其中新臺幣499萬9,999元之部分自民國111年12月8日起至清償之日止，按年息百分之 0.16計算之利息；","被告應給付原告新臺幣1,584萬1,114元，及其中新臺幣499萬9,999元之部分自民國111年12月8日起至清償之日止，按年息百分之 0.16計算之利息；其中新臺幣1,084萬1,115元之部分自民國111 年12月8日起至清償之日止，按年息百分之0.21計算之利息。 原告其餘之訴駁回。 訴訟費用由被告負擔百分之十五，餘由原告負擔。 本判決原告勝訴部分，於原告以新臺幣530萬為被告供擔保後， 得假執行。但被告如以新臺幣1,584萬1,114元為原告預供擔保， 得免為假執行。 原告其餘假執行之聲請駁回。","1,584萬1,114=15841114 ; 499萬9,999=4999999 ; 1,084萬1,115=10841115 ; 1,584萬1,114=15841114","1萬=10000 ; 8,259萬623=82590623 ; 1,034萬1,333=10341333 ; 1,034萬1,333=10341333 ; 546萬4,277=5464277 ; 4萬5,504=45504 ; 1萬=10000 ; 3萬5,504=35504 ; 1,584萬1,114=15841114 ; 500萬=5000000 ; 500萬=5000000 ; 1,584萬1,114=15841114 ; ...(+36)",15840001,92930001,1113,1.00007,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"ULDV,113,建,10,20250630,1",2025,202506,臺灣雲林地方法院民事,給付工程款,建,10,20250630,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202506/臺灣雲林地方法院民事/ULDV,113,建,10,20250630,1.json",3361795,參佰參拾陸萬壹仟柒佰玖拾伍,main_text_award,3361795,參佰參拾陸萬壹仟柒佰玖拾伍=3361795,,,被告應給付原告新臺幣參佰參拾陸萬壹仟柒佰玖拾伍元，自本案 判決確定之翌日起至清償日止，按年息百分之五計算之利息。,被告應給付原告新臺幣參佰參拾陸萬壹仟柒佰玖拾伍元，自本案 判決確定之翌日起至清償日止，按年息百分之五計算之利息。 原告其餘之訴駁回。 訴訟費用由被告負擔百分之四十五，餘由原告負擔。,參佰參拾陸萬壹仟柒佰玖拾伍=3361795,"6,000=6000 ; 673,526=673526 ; 6,689,441=6689441 ; 673,526=673526 ; 3,361,795=3361795 ; 6,689,441=6689441 ; 673,526=673526 ; 3,361,795=3361795 ; 673,526=673526 ; 3,361,795=3361795 ; 673,526=673526 ; 3,361,795=3361795 ; ...(+19)",33557955,33557955,-30196160,0.100179,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
"TPHV,113,建上,46,20250610,1",2025,202506,臺灣高等法院民事,返還違約金,建上,46,20250610,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202506/臺灣高等法院民事/TPHV,113,建上,46,20250610,1.json",,,appeal_dismissed_no_main_amount,,,,,上訴駁回。 第二審訴訟費用由上訴人負擔。,上訴駁回。 第二審訴訟費用由上訴人負擔。,,"3,042萬6,783=30426783 ; 3,042萬6,783=30426783 ; 3,042萬6,783=30426783 ; 3,042萬6,783=30426783 ; 3,042萬6,783=30426783 ; 3,042萬6,783=30426783 ; 3,452萬7,978=34527978 ; 6億7,044萬6,175=670446175 ; 318萬4,618=3184618 ; 2,724萬2,165=27242165 ; 3,042萬6,783=30426783 ; 3,042萬6,783=30426783",4527978,30426783,,,ai_assumed,主文為上訴/抗告駁回但未明列金額；需查前審主文才能得知維持金額。
"PCDV,113,訴,1122,20250731,1",2025,202507,臺灣新北地方法院民事,給付工程款,訴,1122,20250731,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202507/臺灣新北地方法院民事/PCDV,113,訴,1122,20250731,1.json",0,0,first_instance_dismissed_no_award,,,,,原告之訴及假執行之聲請均駁回。 訴訟費用由原告負擔。,原告之訴及假執行之聲請均駁回。 訴訟費用由原告負擔。,,0000000=0 ; 644520=644520 ; 0000000=0 ; 0000000=0 ; 404410=404410 ; 9450=9450 ; 9450=9450 ; 58000=58000 ; 0000000=0 ; 155595=155595 ; 404410=404410 ; 196950=196950 ; ...(+163),720077,984749,-720077,0.0,ai_assumed,主文顯示一審/本訴請求駁回且未命令給付，暫記為 0。
"TPDV,114,建,6,20250912,1",2025,202509,臺灣臺北地方法院民事,返還不當得利,建,6,20250912,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202509/臺灣臺北地方法院民事/TPDV,114,建,6,20250912,1.json",0,0,first_instance_dismissed_no_award,,,,,一、原告之訴及假執行之聲請均駁回。 二、訴訟費用由原告負擔。,一、原告之訴及假執行之聲請均駁回。 二、訴訟費用由原告負擔。,,862萬8252=8628252 ; 862萬8252=8628252 ; 862萬8252=8628252 ; 862萬8252=8628252 ; 862萬8252=8628252 ; 862萬8252=8628252 ; 1018萬4284=10184284 ; 1018萬4284=10184284 ; 1018萬4284=10184284 ; 1018萬4284=10184284 ; 862萬8252=8628252 ; 862萬8252=8628252 ; ...(+29),8628252,10184284,-8628252,0.0,ai_assumed,主文顯示一審/本訴請求駁回且未命令給付，暫記為 0。
"TCDV,110,建,45,20250912,2",2025,202509,臺灣臺中地方法院民事,給付工程款,建,45,20250912,"02_輸入資料/法律課程資料庫-20260707T080337Z-3-001/法律課程資料庫/依年份分類/202509/臺灣臺中地方法院民事/TCDV,110,建,45,20250912,2.json",18227030,1822萬7030,main_text_award,18227030,1822萬7030=18227030,,,被告應給付原告新臺幣1822萬7030元，及自民國110年3月25日起 至清償日止，按週年利率百分之5計算之利息。,被告應給付原告新臺幣1822萬7030元，及自民國110年3月25日起 至清償日止，按週年利率百分之5計算之利息。 原告其餘之訴駁回。 訴訟費用由被告負擔百分之51，餘由原告負擔。,1822萬7030=18227030,"300萬8115=3008115 ; 300萬8115=3008115 ; 300萬8115=3008115 ; 1822萬7030=18227030 ; 505,476=505476 ; 5=5 ; 5=5 ; 248萬8095=2488095 ; 1822萬7030=18227030 ; 00000000，=0 ; 1822萬7030=18227030 ; 665萬0798=6650798 ; ...(+58)",21379167,21379167,-3152137,0.85256,ai_assumed,主文直接命令給付/返還之本金金額；多筆本金時已加總，仍建議人工確認。
